SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
2, 0.0700, 7, -0.05873378, -0.99697679, 0.21587558, -3.67559266, -0.08251077, -0.04800284, -39.78368759, -19.90645981, 101.14001465, 101.14490509, -3.88084698, 60.37911987, 0.53549415, -0.67809212, -0.36961427, -0.34179303, -0.00895389, 0.01793209, -0.02371336, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1000, 10, 0.02319694, -0.66036773, -0.73924553, -3.36809444, 6.00689888, -4.18857861, -44.51914597, -6.10932446, -105.49546814, 42.25476074, 2.96419501, 10.72334480, 0.92926073, -0.35649103, -0.05768976, -0.07785016, 0.02803192, -0.01134206, 0.00020465, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0800, 8, -0.05748245, -0.98991877, 0.21516423, -4.12649727, -0.54864633, -0.40266886, -39.72522736, -22.27418900, 102.04618073, 101.10395050, -3.87583780, 60.37450790, 0.53576797, -0.67790258, -0.36948937, -0.34187484, -0.01014685, 0.01073909, -0.02366430, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1100, 11, 0.03605929, -0.65754867, -0.74004072, -3.24254775, 5.70239258, -4.56125116, -45.10377121, -6.37240553, -105.61239624, 42.22264862, 3.03717470, 10.72705555, 0.92936397, -0.35616720, -0.05827022, -0.07766666, 0.01645731, -0.01369293, 0.00066507, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0900, 9, -0.06162715, -0.97775155, 0.21015249, -4.29253101, -1.28624284, -0.69465572, -39.69599533, -19.43876076, 100.55538940, 101.07224274, -3.86524987, 60.36372375, 0.53602529, -0.67776173, -0.36938295, -0.34186599, -0.00586034, -0.00156597, -0.01931644, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1200, 12, 0.04792869, -0.65298432, -0.73848617, -3.34811544, 5.14032841, -5.19808102, -44.57761002, -6.43086815, -105.23238373, 42.18769455, 3.11030078, 10.72267437, 0.92948115, -0.35582423, -0.05882493, -0.07741883, 0.00584538, -0.01778075, -0.00123158, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1000, 10, -0.06822360, -0.97091180, 0.21012975, -3.86563516, -1.60519350, -0.66853237, -39.49137497, -19.67260933, 101.90002441, 101.03456879, -3.85562015, 60.34919357, 0.53632557, -0.67760724, -0.36923188, -0.34186432, 0.00092517, -0.00852550, -0.01983315, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1300, 13, 0.05654906, -0.64907628, -0.74059963, -3.00704598, 3.93522716, -5.69226933, -44.57761002, -6.43086815, -105.23238373, 42.15686798, 3.17756653, 10.70608997, 0.92959273, -0.35552579, -0.05929722, -0.07708859, -0.00155235, -0.02121484, 0.00054216, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1100, 11, -0.07347561, -0.96916521, 0.20980327, -3.26922202, -1.37122953, -0.52811998, -39.66676331, -21.42648315, 103.77082825, 101.00271606, -3.84782505, 60.33672333, 0.53657877, -0.67747808, -0.36910132, -0.34186390, 0.00632517, -0.01039365, -0.02007876, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1400, 14, 0.05892917, -0.64750534, -0.74224025, -2.61257172, 2.79904604, -6.25558090, -44.84069061, -7.19087982, -105.29084778, 42.12930298, 3.24003601, 10.67772865, 0.92970133, -0.35526407, -0.05969654, -0.07667643, -0.00280655, -0.02237095, 0.00189170, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1200, 12, -0.07413377, -0.97002465, 0.20981573, -2.79696751, -1.07061648, -0.40309805, -39.66676331, -21.42648315, 101.25694275, 100.97539520, -3.84182644, 60.32696152, 0.53679061, -0.67736596, -0.36899161, -0.34187186, 0.00709993, -0.00963820, -0.02058588, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1500, 15, 0.05773353, -0.64320642, -0.73970395, -2.02178574, 1.46011603, -6.64936781, -44.84069061, -5.70008755, -105.84624481, 42.10696030, 3.29506564, 10.63749695, 0.92980075, -0.35505730, -0.06000252, -0.07618874, -0.00059636, -0.02631703, -0.00088617, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1600, 16, 0.05169325, -0.64345050, -0.73822081, -1.02053034, -0.11258987, -7.17268085, -44.34375763, -6.05086231, -105.81700897, 42.09376907, 3.34175706, 10.58291531, 0.92988026, -0.35493952, -0.06020278, -0.07560608, 0.00630063, -0.02581766, -0.00253341, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1300, 13, -0.07324192, -0.97158390, 0.20596413, -2.53795743, -0.65464860, -0.25718990, -39.43291473, -20.16954041, 101.25694275, 100.95041656, -3.83806658, 60.32101440, 0.53696930, -0.67725837, -0.36890036, -0.34190285, 0.00628728, -0.00816569, -0.01717370, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1400, 14, -0.07387434, -0.96925610, 0.20486459, -2.52280498, -0.51979208, -0.13279304, -39.81291962, -21.68956375, 100.40923309, 100.94667816, -3.84453583, 60.31964874, 0.53697258, -0.67726207, -0.36884940, -0.34194553, 0.00693051, -0.01055831, -0.01640801, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1700, 17, 0.04542803, -0.64688820, -0.74153256, -0.03831101, -1.08969998, -7.40665579, -44.66530228, -5.99239969, -105.46623993, 42.08727646, 3.37416530, 10.52106190, 0.92994273, -0.35489210, -0.06026939, -0.07500577, 0.01327858, -0.02225409, 0.00072075, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1500, 15, -0.07536325, -0.96808475, 0.20173095, -2.27839708, -0.23667057, -0.18087079, -39.75445557, -19.46799088, 104.64776611, 100.92402649, -3.84231400, 60.31766891, 0.53712022, -0.67715657, -0.36878103, -0.34199643, 0.00834346, -0.01174696, -0.01340507, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1600, 16, -0.07424873, -0.97247976, 0.20295782, -1.92879319, 0.04637088, -0.14252138, -39.52060699, -19.67260933, 101.14001465, 100.90470886, -3.84100270, 60.31838608, 0.53723693, -0.67706025, -0.36873400, -0.34205449, 0.00725827, -0.00742391, -0.01499238, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1800, 18, 0.03975510, -0.64698261, -0.73949939, 0.83612168, -1.64232230, -7.47557116, -44.66530228, -5.99239969, -105.46623993, 42.09185410, 3.41135812, 10.45406532, 0.92997384, -0.35493344, -0.06036608, -0.07434282, 0.01951341, -0.02213632, -0.00128883, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1900, 19, 0.03483831, -0.65003651, -0.74033695, 1.40715909, -2.04528069, -7.38234949, -44.34375763, -5.75855017, -105.43700409, 42.10198975, 3.44491029, 10.38513374, 0.92998838, -0.35502410, -0.06043081, -0.07367262, 0.02503602, -0.01915775, -0.00033440, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1700, 17, -0.07415255, -0.97925347, 0.20700489, -1.50982869, 0.50600797, -0.18814433, -39.90061188, -19.70184135, 102.19233704, 100.88924408, -3.84010625, 60.32371902, 0.53731549, -0.67696828, -0.36872381, -0.34212410, 0.00718082, -0.00071049, -0.01933225, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2000, 20, 0.03056510, -0.65291327, -0.74004418, 2.03071761, -1.91952956, -7.21096039, -45.22069550, -5.78778124, -105.49546814, 42.11843491, 3.47827482, 10.31831360, 0.92998153, -0.35516518, -0.06050448, -0.07301679, 0.02988881, -0.01644093, -0.00043547, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1800, 18, -0.07030606, -0.98838741, 0.20925492, -1.45898378, 0.87642807, -0.42487332, -39.90061188, -19.70184135, 102.19233704, 100.87401581, -3.83757544, 60.33315277, 0.53738618, -0.67685992, -0.36874649, -0.34220284, 0.00336369, 0.00837003, -0.02184819, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2100, 21, 0.02835975, -0.65340406, -0.74059826, 2.42254043, -1.93352687, -6.67339182, -44.81145859, -6.13855600, -105.29084778, 42.13899231, 3.50797915, 10.25546169, 0.92995858, -0.35534069, -0.06056323, -0.07240244, 0.03263719, -0.01617895, 0.00036995, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2200, 22, 0.02402104, -0.66012639, -0.74305707, 2.52877402, -1.67771494, -6.25111723, -44.63607025, -6.25548077, -105.43700409, 42.16243362, 3.51635027, 10.19735241, 0.92992276, -0.35555476, -0.06046553, -0.07189214, 0.03739420, -0.00972530, 0.00310647, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1900, 19, -0.06712323, -0.99304670, 0.21110554, -1.61747396, 0.94578397, -0.56185800, -39.57907104, -19.38029861, 100.99385834, 100.87928009, -3.83251953, 60.34476089, 0.53733838, -0.67683411, -0.36885563, -0.34221146, 0.00024555, 0.01298814, -0.02388484, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2300, 23, 0.02311070, -0.66135609, -0.74162680, 2.49219608, -1.35563731, -5.68689919, -44.60683823, -6.34317446, -105.23238373, 42.18431091, 3.54388165, 10.14575863, 0.92988789, -0.35573703, -0.06054202, -0.07137524, 0.03852301, -0.00877933, 0.00195125, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2000, 20, -0.06605581, -0.99103254, 0.21141762, -1.94840837, 0.73866534, -0.82511014, -39.98830795, -19.14644814, 100.73078156, 100.85921478, -3.82580209, 60.35358810, 0.53745437, -0.67669415, -0.36888081, -0.34227902, -0.00070927, 0.01095920, -0.02423070, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2100, 21, -0.06649905, -0.98738855, 0.21161751, -1.89280450, 0.64193296, -1.01879132, -39.90061188, -20.78339577, 101.63694763, 100.83972931, -3.81699967, 60.36181641, 0.53757590, -0.67655337, -0.36891451, -0.34233001, -0.00012579, 0.00724030, -0.02476758, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2200, 22, -0.06759130, -0.98479229, 0.21054813, -1.71562088, 0.59475148, -1.03813636, -39.87138367, -19.35106659, 100.49693298, 100.82206726, -3.80791926, 60.36960983, 0.53768903, -0.67642176, -0.36895239, -0.34237152, 0.00112468, 0.00457465, -0.02400708, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2300, 23, -0.06859446, -0.98409849, 0.20875214, -1.66437364, 0.78718263, -1.08688235, -39.87138367, -19.35106659, 100.49693298, 100.80477142, -3.79870057, 60.37939072, 0.53779453, -0.67628509, -0.36900377, -0.34242043, 0.00228712, 0.00381480, -0.02250746, 0.00000000, 0.00000000, 0.00000000, 0.00000000
