SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
2, 0.1300, 13, -0.04869576, -0.98539132, 0.20467713, 0.08908235, -0.29430807, 0.45866600, -38.70213318, -22.09880066, 102.39695740, 101.74328613, -3.10698271, -0.58182341, 0.63092679, -0.77535200, 0.02104517, -0.01782711, -0.00547630, 0.00756779, -0.00237035, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1400, 14, 0.06750402, -0.71611476, -0.68692410, 1.10764706, 0.43283129, -0.64359695, -41.77141190, -9.41245270, -104.06314087, 46.96047592, 4.24062729, -44.95058060, 0.84131587, -0.38089004, 0.12085351, 0.36401224, 0.00647972, -0.01274233, 0.00626718, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1400, 14, -0.04731628, -0.98853916, 0.20452303, 0.16175212, -0.17544274, 0.28393024, -38.55597687, -21.68956375, 102.54311371, 101.74502563, -3.10940623, -0.58412009, 0.63091516, -0.77536070, 0.02107378, -0.01783118, -0.00690714, 0.01072393, -0.00219381, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1500, 15, 0.06707019, -0.71545231, -0.68613070, 1.10801506, 0.27982879, -0.80323756, -41.77141190, -9.41245270, -104.06314087, 46.97131729, 4.24835205, -44.95409012, 0.84125626, -0.38098863, 0.12084212, 0.36405048, 0.00695799, -0.01350924, 0.00559051, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1500, 15, -0.04900155, -0.98806304, 0.20573305, 0.12623669, -0.19500732, 0.33596972, -39.11137009, -19.23414230, 104.23852539, 101.74642181, -3.11229801, -0.58671844, 0.63090569, -0.77536726, 0.02110706, -0.01783670, -0.00526857, 0.01025499, -0.00337628, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1600, 16, 0.06652480, -0.71631092, -0.68540084, 1.17930269, 0.34915054, -0.95977920, -42.18064880, -10.52323914, -104.85237885, 46.98282242, 4.25768137, -44.95817566, 0.84119004, -0.38109621, 0.12082288, 0.36409724, 0.00765222, -0.01277207, 0.00500697, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1600, 16, -0.04770466, -0.98719639, 0.20569593, -0.13696289, -0.28530931, 0.26608518, -38.46828461, -21.07570839, 102.30926514, 101.74523163, -3.11432695, -0.59005809, 0.63091403, -0.77535963, 0.02114101, -0.01783183, -0.00660687, 0.00938949, -0.00334373, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1700, 17, 0.06883774, -0.71789241, -0.68427002, 0.74215591, 0.33280942, -0.69781953, -42.00526047, -11.40017509, -104.26775360, 46.99008942, 4.26501179, -44.96056747, 0.84114659, -0.38116857, 0.12079936, 0.36412984, 0.00549486, -0.01129898, 0.00400932, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1700, 17, -0.05053635, -0.98746365, 0.20694613, -0.11580890, -0.52333421, 0.15686716, -38.67290115, -20.14031029, 101.87079620, 101.74668884, -3.10829496, -0.59679705, 0.63090599, -0.77536780, 0.02115318, -0.01775417, -0.00376706, 0.00965409, -0.00459921, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1800, 18, -0.05387463, -0.98458666, 0.20430753, -0.15255198, -0.36792505, 0.12530707, -38.67290115, -20.14031029, 101.87079620, 101.74536896, -3.10877705, -0.60065752, 0.63091540, -0.77535969, 0.02118216, -0.01773594, -0.00034799, 0.00677652, -0.00195084, 0.00000000, 0.00000000, 0.00000000, 0.00000000
