SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
2, 0.1300, 13, -0.04632149, -0.99392492, 0.18462881, -1.05876946, -1.03550076, -0.13169335, -40.92370605, -20.57877731, 100.70154572, 97.51771545, -2.82769608, 93.40741730, 0.43844000, -0.52734154, -0.53595465, -0.49237585, -0.00302532, 0.00356533, -0.05481140, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1400, 14, -0.04600768, -0.99269181, 0.18556273, -1.12845445, -1.10560441, -0.15007250, -41.15755463, -20.02338409, 102.13388062, 97.50696564, -2.82477450, 93.39663696, 0.43855000, -0.52733886, -0.53587073, -0.49237204, -0.00328902, 0.00230478, -0.05592700, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1400, 14, -0.00480320, -0.77228069, -0.61956930, 0.64075899, 4.91308928, 1.37994516, -43.32066727, -12.59865570, -102.92311859, 51.86423111, 1.90474045, 25.12695313, 0.87923926, -0.42352441, -0.10969985, -0.18849793, 0.03859603, -0.01379345, 0.00236155, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1500, 15, -0.04616518, -0.99201161, 0.18493138, -1.19756460, -1.22744656, -0.16946766, -40.80678177, -20.19877243, 97.83689117, 97.63254547, -2.81179833, 93.34650421, 0.43825018, -0.52800101, -0.53623170, -0.49153569, -0.00303516, 0.00167384, -0.05489396, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1500, 15, -0.00372591, -0.77282125, -0.62005621, 0.67602766, 5.20359898, 1.20992911, -43.55451584, -13.62174797, -103.42005157, 51.87257385, 1.92784464, 25.17514610, 0.87914526, -0.42350125, -0.11006831, -0.18877298, 0.03721187, -0.01334409, 0.00294788, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1600, 16, -0.04669423, -0.99126524, 0.18539408, -1.14449084, -1.31547582, -0.06705710, -40.77754974, -20.14031029, 99.12306213, 97.62173462, -2.80939960, 93.33353424, 0.43836734, -0.52801061, -0.53613532, -0.49152616, -0.00232872, 0.00112846, -0.05377217, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1600, 16, -0.00225736, -0.77238321, -0.62109011, 0.47981569, 5.32097626, 1.10880351, -43.29143524, -12.56942368, -102.71850586, 51.87897110, 1.95248151, 25.22362518, 0.87905902, -0.42346004, -0.11044632, -0.18904623, 0.03616540, -0.01384749, 0.00408810, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1700, 17, 0.00135740, -0.77209699, -0.62559801, 0.64011317, 5.39086866, 1.12607050, -43.32066727, -12.97866154, -102.54311371, 51.88702774, 1.97741497, 25.27275848, 0.87896574, -0.42343009, -0.11083174, -0.18932176, 0.03299285, -0.01420410, 0.00871027, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1700, 17, -0.04505698, -0.99078768, 0.18520218, -0.98520994, -1.50756466, 0.13714583, -40.51446915, -22.36188316, 102.83542633, 97.61262512, -2.80877709, 93.31838989, 0.43847728, -0.52804404, -0.53602898, -0.49150807, -0.00394439, 0.00062788, -0.05374552, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1800, 18, 0.00351163, -0.77311820, -0.62644964, 0.62236434, 5.33950663, 1.14282107, -43.32066727, -12.97866154, -102.54311371, 51.89491653, 2.00188804, 25.32161331, 0.87887299, -0.42339960, -0.11121230, -0.18959695, 0.03126274, -0.01325354, 0.00967552, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1800, 18, -0.04472894, -0.98985070, 0.18415238, -1.01799512, -1.87607181, 0.32158998, -40.51446915, -22.36188316, 102.83542633, 97.60337830, -2.80949330, 93.29935455, 0.43859810, -0.52810061, -0.53589869, -0.49148166, -0.00427557, -0.00032958, -0.05285544, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1900, 19, 0.00578052, -0.76859319, -0.62405902, 0.89007616, 5.08645916, 1.29345357, -43.23297119, -12.56942368, -103.12773895, 51.89461517, 1.98805165, 25.38063622, 0.87876660, -0.42336467, -0.11132415, -0.19010183, 0.02923745, -0.01784325, 0.00738125, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2000, 20, 0.00564780, -0.76705569, -0.62201297, 1.03349948, 4.47371435, 1.63115633, -43.17451096, -13.47559166, -103.21543121, 51.90647888, 2.00327516, 25.42580223, 0.87865853, -0.42338446, -0.11162701, -0.19037950, 0.02921166, -0.01942413, 0.00538152, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1900, 19, -0.04687968, -0.98868078, 0.18542899, -0.87499112, -2.15328908, 0.47200108, -40.42677689, -20.52031517, 101.66617584, 97.59570313, -2.81135368, 93.27735901, 0.43871868, -0.52818167, -0.53575683, -0.49144146, -0.00215113, -0.00151861, -0.05427523, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2100, 21, 0.00340631, -0.76667434, -0.62107092, 1.40815544, 4.27325869, 1.65957868, -43.17451096, -13.00789261, -103.04004669, 51.92205048, 2.01700902, 25.46958733, 0.87853789, -0.42343652, -0.11191958, -0.19064844, 0.03170545, -0.01994796, 0.00463554, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2000, 20, -0.04648437, -0.98633426, 0.18549615, -0.82142103, -2.22155929, 0.48776409, -40.77754974, -20.95878410, 100.05846405, 97.69068909, -2.80408478, 93.22363281, 0.43854630, -0.52876693, -0.53594565, -0.49075964, -0.00254037, -0.00382318, -0.05402586, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2200, 22, 0.00215471, -0.76752853, -0.62137961, 1.69389558, 4.00398397, 1.54796660, -43.23297119, -12.89096737, -103.30312347, 51.94039154, 2.02991176, 25.51057053, 0.87841100, -0.42351383, -0.11220010, -0.19089621, 0.03317644, -0.01927343, 0.00518617, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2100, 21, -0.04523548, -0.98413044, 0.18553841, -0.62533289, -2.40730929, 0.50041085, -40.45600510, -22.24495697, 98.68459320, 97.68563843, -2.80583477, 93.19907379, 0.43866628, -0.52886957, -0.53580362, -0.49069703, -0.00370168, -0.00586769, -0.05284587, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2200, 22, -0.04620919, -0.98414296, 0.18565142, -0.46592855, -2.36565042, 0.37846884, -40.51446915, -22.27418900, 101.22770691, 97.68215179, -2.80643487, 93.17510223, 0.43878207, -0.52897072, -0.53567559, -0.49062413, -0.00274594, -0.00586403, -0.05303027, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2300, 23, 0.00211653, -0.77055120, -0.61979777, 2.22854853, 4.12953568, 1.38845789, -43.37912750, -12.56942368, -103.30312347, 51.96410751, 2.04482222, 25.55156136, 0.87826556, -0.42362863, -0.11250499, -0.19113111, 0.03346181, -0.01647414, 0.00390382, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2300, 23, -0.04788168, -0.98650283, 0.18557273, -0.41408235, -2.27870631, 0.39727986, -40.51446915, -22.27418900, 101.22770691, 97.67913818, -2.80735350, 93.15196228, 0.43889058, -0.52907103, -0.53555208, -0.49055365, -0.00108782, -0.00351028, -0.05300402, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2400, 24, 0.00409962, -0.77328056, -0.62004215, 2.63856721, 4.15134048, 1.28063881, -43.37912750, -12.56942368, -103.30312347, 51.99237061, 2.02534199, 25.58907700, 0.87808460, -0.42384350, -0.11254220, -0.19146410, 0.03159619, -0.01402950, 0.00451918, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2500, 25, 0.00503567, -0.77532423, -0.61876208, 2.88811874, 4.15408945, 1.27858305, -42.79450226, -13.68021011, -103.27389526, 52.02265549, 2.04120755, 25.62959099, 0.87791610, -0.42400703, -0.11286378, -0.19168505, 0.03047715, -0.01230773, 0.00364032, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2400, 24, -0.04907198, -0.98823541, 0.18480670, -0.34521750, -2.12186956, 0.39995509, -40.66062546, -22.24495697, 101.25694275, 97.67673492, -2.80850172, 93.13036346, 0.43898854, -0.52916747, -0.53543746, -0.49048725, 0.00008631, -0.00178225, -0.05228508, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2500, 25, -0.04923225, -0.98750204, 0.18457201, -0.52124691, -2.08841634, 0.29718083, -40.45600510, -21.01724625, 99.97076416, 97.79736328, -2.80784535, 93.08944702, 0.43860936, -0.52981794, -0.53576696, -0.48976386, 0.00024090, -0.00245009, -0.05157150, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2600, 26, 0.00511322, -0.77745932, -0.61791092, 3.04876089, 4.07089615, 1.17111790, -43.29143524, -12.62788677, -103.24466705, 52.05451965, 2.05736399, 25.66880226, 0.87774414, -0.42418331, -0.11318551, -0.19189319, 0.03068390, -0.01050493, 0.00323142, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2600, 26, -0.04869957, -0.98621136, 0.18422954, -0.34732440, -1.93216228, 0.40368041, -40.57293320, -20.78339577, 99.00613403, 97.79486084, -2.80923200, 93.06974792, 0.43869838, -0.52990609, -0.53565955, -0.48970625, -0.00029686, -0.00352886, -0.04967209, 0.00000000, 0.00000000, 0.00000000, 0.00000000
