SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.0800, 8, 0.01588283, -0.69751865, -0.70606118, 0.50121170, 0.42195541, -0.89285856, -45.42531204, -8.50628471, -105.49546814, 45.17133331, 1.55427897, 12.69766998, 0.91813540, -0.38028887, -0.05491267, -0.09691393, 0.01118017, -0.01141275, 0.00130314, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0900, 9, -0.06297745, -0.98197728, 0.21699423, -0.12478148, -0.23934847, 0.06510995, -38.99444580, -18.82490540, 99.29844666, 102.55399323, -3.23268557, 55.95845795, 0.54189569, -0.69699407, -0.35029387, -0.31279787, 0.00659189, 0.00723790, -0.00088651, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0900, 9, 0.01865097, -0.69854194, -0.70627105, 0.25150740, 0.52153742, -0.92401004, -45.42531204, -8.50628471, -105.49546814, 45.17380142, 1.56446600, 12.69475746, 0.91813242, -0.38030052, -0.05498661, -0.09685537, 0.00858383, -0.01043513, 0.00156547, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1000, 10, -0.06149194, -0.98127633, 0.21619503, 0.11861002, 0.05800389, 0.12175437, -39.37445068, -18.73721123, 102.83542633, 102.55516815, -3.23401117, 55.95875549, 0.54188329, -0.69700187, -0.35029238, -0.31280357, 0.00509494, 0.00653930, -0.00008268, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1100, 11, -0.05781283, -0.98219830, 0.21865113, 0.20659515, 0.00527752, 0.22465587, -39.11137009, -19.17568016, 101.60771942, 102.55725098, -3.23621535, 55.95831680, 0.54186451, -0.69701838, -0.35028464, -0.31280825, 0.00138039, 0.00746777, -0.00250887, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1000, 10, 0.01928734, -0.69747508, -0.70623773, -0.03125831, 0.51664639, -0.39288166, -45.36685181, -7.89242887, -104.99853516, 45.17434692, 1.55004156, 12.69525337, 0.91812634, -0.38031814, -0.05487329, -0.09690729, 0.00799756, -0.01151904, 0.00155140, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1200, 12, -0.05627676, -0.98118514, 0.21904457, 0.08538788, -0.25826237, 0.28981721, -39.49137497, -18.94182968, 102.28003693, 102.55828857, -3.23848343, 55.95516205, 0.54185927, -0.69703835, -0.35025710, -0.31280360, -0.00019654, 0.00646266, -0.00287507, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1300, 13, -0.05879014, -0.97962672, 0.21892247, 0.08669906, -0.41498497, 0.33896095, -39.49137497, -18.94182968, 102.28003693, 102.56690216, -3.25055480, 55.95032501, 0.54177988, -0.69712269, -0.35019192, -0.31282607, 0.00223394, 0.00492012, -0.00270198, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1400, 14, -0.06135962, -0.98109609, 0.21951844, 0.17528839, -0.48344991, 0.38933203, -39.11137009, -19.29260445, 100.64308929, 102.56899261, -3.25331306, 55.94474030, 0.54177326, -0.69715619, -0.35015014, -0.31280971, 0.00463173, 0.00642590, -0.00317821, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1500, 15, -0.06198178, -0.98180574, 0.21810192, 0.20934993, -0.39741349, 0.42563352, -39.02367783, -19.29260445, 101.81233215, 102.57136536, -3.25661087, 55.93993378, 0.54176098, -0.69718999, -0.35011116, -0.31279930, 0.00520054, 0.00714882, -0.00172218, 0.00000000, 0.00000000, 0.00000000, 0.00000000
