SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.1000, 10, -0.01834575, -0.95076668, -0.38208276, -15.23782921, -33.06306076, 2.65506458, -27.94504547, -28.47120667, -87.63519287, 68.11499023, 4.38967800, 27.81305504, 0.80875754, -0.53558517, -0.16529551, -0.17814964, 0.09585381, 0.02519038, 0.01154300, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0700, 7, -0.04610551, -1.01266277, 0.07923152, 7.81276560, -12.86019993, -1.06943822, -50.62847137, -26.10347748, 84.85823059, 92.30572510, -3.14446306, 78.90389252, 0.52212751, -0.56874073, -0.44341773, -0.45529962, -0.00885233, 0.01488650, -0.04055053, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1100, 11, -0.02369940, -0.92794627, -0.38535368, -16.36256409, -31.71001053, 1.79683220, -28.17889404, -29.14352417, -87.81057739, 67.92969513, 4.25166893, 27.52620697, 0.80994314, -0.53495014, -0.16270582, -0.17705148, 0.09871855, 0.00337920, 0.01179424, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1200, 12, -0.02748728, -0.90958476, -0.38978761, -16.56029892, -30.31214333, 0.70462531, -28.50043869, -28.70505714, -87.51826477, 67.74160767, 4.10666752, 27.24621201, 0.81112230, -0.53428757, -0.16009633, -0.17603058, 0.10016410, -0.01392002, 0.01315034, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1300, 13, -0.02577452, -0.89674056, -0.39428040, -16.04540634, -28.56484222, -0.70196080, -28.50043869, -28.70505714, -87.51826477, 67.56232452, 4.00208664, 26.97962952, 0.81227291, -0.53358257, -0.15784732, -0.17489085, 0.09622099, -0.02570011, 0.01462331, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1400, 14, -0.01922928, -0.89455372, -0.39939010, -15.06618977, -27.13511658, -2.58901787, -28.67582512, -29.14352417, -88.68751526, 67.39372253, 3.91963553, 26.71915436, 0.81338096, -0.53289533, -0.15580037, -0.17366725, 0.08809455, -0.02683909, 0.01690880, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1500, 15, -0.00980755, -0.89535707, -0.40169212, -14.05084705, -25.77188492, -5.01858568, -28.55890083, -28.96813774, -87.48903656, 67.23587799, 3.86412883, 26.46186447, 0.81445456, -0.53222346, -0.15397626, -0.17231737, 0.07752003, -0.02502443, 0.01657894, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1600, 16, 0.00884677, -0.90077245, -0.41008517, -13.14179039, -24.64750671, -7.83523560, -28.61736298, -28.41274452, -87.89827728, 67.08732605, 3.83821511, 26.20384789, 0.81550813, -0.53155887, -0.15237385, -0.17080408, 0.05822195, -0.01862565, 0.02251782, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0800, 8, -0.04361165, -1.01443470, 0.07779717, 7.19323349, -12.57618141, -1.23439181, -50.48231506, -27.03887749, 86.96287537, 92.38449860, -3.12710452, 78.77853394, 0.52230531, -0.56952035, -0.44319069, -0.45434096, -0.01105192, 0.01670069, -0.03770627, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1700, 17, 0.02329429, -0.90103102, -0.41387177, -12.69422054, -24.54998016, -10.97925758, -29.17275620, -29.64045525, -88.07366180, 66.93836975, 3.83318067, 25.93333054, 0.81659555, -0.53086501, -0.15086341, -0.16909862, 0.04360352, -0.01738301, 0.02394888, 0.00000000, 0.00000000, 0.00000000, 0.00000000
